458,20:00,37,U,1,1,1208
459,14:00,30,T,1,0,1201
460,14:00,55,U,1,1,1201
461,14:00,80,T,2,1,1201
462,15:00,31,T,2,0,1204
463,15:00,43,T,3,0,1204
464,15:00,87,T,5,0,1204
465,15:00,9,T,1,0,1204
466,15:00,50,T,4,0,1204
467,15:00,12,U,0,1,1203
468,15:00,77,T,1,1,1202
469,15:00,47,U,0,1,1202
470,15:00,88,T,2,1,1202
471,19:30,77,T,1,0,1216
472,15:00,78,U,1,1,1213
473,15:00,20,T,1,0,1213
474,15:00,43,T,1,0,1212
475,15:00,63,U,1,1,1212
476,15:00,73,U,1,2,1212
477,15:00,58,T,1,1,1210
478,15:00,16,U,0,1,1210
479,15:00,66,U,1,2,1210
480,15:00,85,U,1,3,1210
481,17:15,22,U,0,1,1215
482,17:15,82,U,0,2,1215
483,19:30,15,T,1,0,1224
484,15:00,31,T,1,0,1219
485,15:00,83,T,3,0,1221
486,15:00,10,T,1,0,1221
487,15:00,56,T,2,0,1221
488,15:00,82,T,2,0,1228
489,15:00,8,T,1,0,1228
490,19:30,42,T,1,0,1240
491,19:30,55,T,2,0,1240
492,15:00,83,U,0,1,1242
493,15:00,30,T,1,0,1253
494,15:00,73,T,2,0,1253
495,15:00,86,T,3,0,1253
496,14:30,31,U,0,1,1257
497,14:30,73,U,0,2,1257
498,15:00,39,T,1,0,1267
499,15:00,40,T,2,0,1267
500,19:30,89,T,6,0,1282
501,19:30,62,T,3,0,1282
502,19:30,63,T,4,0,1282
503,19:30,15,T,1,0,1282
504,19:30,47,T,2,0,1282
505,19:30,73,T,5,0,1282
506,14:30,65,U,0,4,1291
507,14:30,2,U,0,1,1291
508,14:30,8,U,0,2,1291
509,14:30,71,U,0,5,1291
510,14:30,56,U,0,3,1291
511,14:30,59,U,2,1,1300
512,14:30,27,T,2,0,1300
513,14:30,24,T,1,0,1300
514,14:30,21,U,0,1,1310
515,14:30,63,U,2,4,1310
516,14:30,22,U,0,2,1310
517,14:30,34,T,1,3,1310
518,14:30,46,T,2,3,1310
519,14:30,66,U,2,5,1310
520,14:30,27,U,0,3,1310
521,14:30,86,U,3,7,1310
522,14:30,77,T,3,6,1310
523,14:30,74,U,2,6,1310
524,19:30,17,U,0,1,1319
525,19:30,42,U,0,2,1319
526,14:30,6,U,0,1,1323
527,15:00,56,T,4,0,1332
528,15:00,31,T,1,0,1332
529,15:00,61,U,4,1,1332
530,15:00,62,T,5,1,1332
531,15:00,40,T,2,0,1332
532,15:00,50,T,3,0,1332
533,15:00,87,T,7,1,1332
534,15:00,78,T,6,1,1332
535,15:00,41,U,0,1,1342
536,15:00,47,U,0,2,1342
537,15:00,68,U,0,3,1342
538,15:00,70,T,4,0,1347
539,15:00,5,T,1,0,1347
540,15:00,29,T,2,0,1347
541,15:00,53,T,3,0,1347
542,15:00,74,T,5,0,1347
543,15:00,85,T,6,0,1347
544,15:00,84,U,0,3,1354
545,15:00,63,U,0,2,1354
546,15:00,40,U,0,1,1354
547,15:00,9,U,0,1,1362
548,15:00,66,T,1,1,1362
549,15:00,13,T,1,0,1371
550,15:00,35,U,1,1,1389
551,15:00,56,T,2,1,1389
552,15:00,62,U,2,2,1389
553,15:00,15,T,1,0,1389
554,15:00,83,U,1,1,1394
555,15:00,67,T,1,0,1394
556,15:00,35,U,0,2,1404
557,15:00,55,U,0,3,1404
558,15:00,8,U,0,1,1404
559,15:00,29,T,1,0,1411
560,15:00,75,T,4,0,1411
561,15:00,55,T,3,0,1411
562,15:00,53,T,2,0,1411
563,15:00,16,T,1,0,1419
564,15:00,49,U,1,1,1419
565,15:00,29,U,0,1,1426
566,15:00,73,T,2,1,1426
567,15:00,60,T,1,1,1426
568,18:00,10,T,1,0,1433
569,18:00,57,T,8,0,1433
570,18:00,79,T,11,0,1433
571,18:00,18,T,3,0,1433
572,18:00,56,T,7,0,1433
573,18:00,45,T,6,0,1433
574,18:00,71,T,10,0,1433
575,18:00,70,T,9,0,1433
576,18:00,12,T,2,0,1433
577,18:00,85,T,12,0,1433
578,18:00,35,T,5,0,1433
579,18:00,20,T,4,0,1433
580,15:00,5,U,1,1,1442
581,15:00,74,T,2,2,1442
582,15:00,81,T,3,2,1442
583,15:00,4,T,1,0,1442
584,15:00,54,U,1,2,1442
585,15:00,39,U,1,1,1445
586,15:00,7,T,1,0,1445
587,15:00,35,U,0,1,1444
588,15:00,86,T,4,1,1443
589,15:00,68,U,3,1,1443
590,15:00,46,T,1,0,1443
591,15:00,61,T,3,0,1443
592,15:00,54,T,2,0,1443
593,15:00,30,U,1,2,1446
594,15:00,33,U,1,3,1446
595,15:00,20,U,1,1,1446
596,15:00,19,T,1,0,1446
597,15:00,83,U,3,1,1447
598,15:00,7,T,1,0,1447
599,15:00,52,T,2,0,1447
600,15:00,68,T,3,0,1447
601,15:00,84,U,1,1,1448
602,15:00,60,T,1,0,1448
603,15:00,88,T,2,0,1441
604,15:00,64,T,1,0,1441
605,19:30,39,T,2,0,1456
606,19:30,20,T,1,0,1456
607,19:30,40,U,2,1,1456
608,19:30,66,U,2,2,1456
609,15:00,10,T,1,0,1449
610,15:00,89,T,3,1,1449
611,15:00,47,U,1,1,1449
612,15:00,87,T,2,1,1449
613,15:00,19,T,1,0,1453
614,15:00,80,T,3,1,1453
615,15:00,63,T,2,0,1453
616,15:00,73,U,2,1,1453
